Timestamp,Value (°C)
10-Feb-21 4:45:01 PM CET,16.7
10-Feb-21 5:00:00 PM CET,16.4
10-Feb-21 5:15:00 PM CET,16.7
10-Feb-21 5:30:00 PM CET,16.1
10-Feb-21 5:45:00 PM CET,16.4
10-Feb-21 6:00:01 PM CET,16.4
10-Feb-21 6:15:00 PM CET,16.7
10-Feb-21 6:30:00 PM CET,16.7
10-Feb-21 6:45:00 PM CET,16.4
10-Feb-21 7:00:00 PM CET,16.1
10-Feb-21 7:15:00 PM CET,16.1
10-Feb-21 7:30:00 PM CET,16.1
10-Feb-21 7:45:00 PM CET,18.1
10-Feb-21 8:00:00 PM CET,18.4
10-Feb-21 8:15:00 PM CET,18.9
10-Feb-21 8:30:00 PM CET,19.5
10-Feb-21 8:45:00 PM CET,19.8
10-Feb-21 9:00:00 PM CET,20.1
10-Feb-21 9:15:01 PM CET,20.4
10-Feb-21 9:30:01 PM CET,20.7
10-Feb-21 9:45:00 PM CET,20.7
10-Feb-21 10:00:00 PM CET,20.7
10-Feb-21 10:15:00 PM CET,20.7
10-Feb-21 10:30:00 PM CET,20.7
10-Feb-21 10:45:00 PM CET,20.7
10-Feb-21 11:00:00 PM CET,20.7
10-Feb-21 11:15:00 PM CET,21.0
10-Feb-21 11:30:00 PM CET,21.0
10-Feb-21 11:45:00 PM CET,21.0
11-Feb-21 12:00:00 AM CET,21.0
11-Feb-21 12:15:00 AM CET,21.0
11-Feb-21 12:30:00 AM CET,21.0
11-Feb-21 12:45:00 AM CET,21.0
11-Feb-21 1:00:00 AM CET,21.0
11-Feb-21 1:15:00 AM CET,21.0
11-Feb-21 1:30:00 AM CET,21.0
11-Feb-21 1:45:00 AM CET,21.0
11-Feb-21 2:00:00 AM CET,21.0
11-Feb-21 2:15:00 AM CET,21.0
11-Feb-21 2:30:00 AM CET,21.0
11-Feb-21 2:45:00 AM CET,21.0
11-Feb-21 3:00:00 AM CET,21.0
11-Feb-21 3:15:00 AM CET,21.0
11-Feb-21 3:30:00 AM CET,21.0
11-Feb-21 3:45:00 AM CET,21.0
11-Feb-21 4:00:00 AM CET,21.0
11-Feb-21 4:15:00 AM CET,21.0
11-Feb-21 4:30:00 AM CET,21.0
11-Feb-21 4:45:00 AM CET,21.0
11-Feb-21 5:00:01 AM CET,21.0
11-Feb-21 5:15:00 AM CET,21.0
11-Feb-21 5:30:00 AM CET,21.0
11-Feb-21 5:45:00 AM CET,21.0
11-Feb-21 6:00:00 AM CET,21.0
11-Feb-21 6:15:01 AM CET,21.0
11-Feb-21 6:30:00 AM CET,17.0
11-Feb-21 6:45:00 AM CET,16.4
11-Feb-21 7:00:00 AM CET,16.1
11-Feb-21 7:15:00 AM CET,16.7
11-Feb-21 7:30:01 AM CET,16.7
11-Feb-21 7:45:00 AM CET,16.7
11-Feb-21 8:00:00 AM CET,17.0
11-Feb-21 8:15:00 AM CET,17.0
11-Feb-21 8:30:00 AM CET,17.0
11-Feb-21 8:45:00 AM CET,17.0
11-Feb-21 9:00:00 AM CET,17.0
11-Feb-21 9:15:00 AM CET,16.7
11-Feb-21 9:30:00 AM CET,16.7
11-Feb-21 9:45:00 AM CET,17.0
11-Feb-21 10:00:00 AM CET,17.0
11-Feb-21 10:15:00 AM CET,16.7
11-Feb-21 10:30:01 AM CET,16.7
11-Feb-21 10:45:00 AM CET,17.0
11-Feb-21 11:00:00 AM CET,16.1
11-Feb-21 11:15:01 AM CET,16.4
11-Feb-21 11:30:00 AM CET,16.7
11-Feb-21 11:45:00 AM CET,16.4
11-Feb-21 12:00:00 PM CET,16.7
11-Feb-21 12:15:00 PM CET,16.7
11-Feb-21 12:30:00 PM CET,16.1
11-Feb-21 12:45:00 PM CET,16.4
11-Feb-21 1:00:00 PM CET,16.7
11-Feb-21 1:15:00 PM CET,16.7
11-Feb-21 1:30:00 PM CET,16.7
11-Feb-21 1:45:00 PM CET,16.4
11-Feb-21 2:00:00 PM CET,16.4
11-Feb-21 2:15:00 PM CET,16.1
11-Feb-21 2:30:00 PM CET,16.4
11-Feb-21 2:45:00 PM CET,16.4
11-Feb-21 3:00:01 PM CET,16.7
11-Feb-21 3:15:01 PM CET,16.4
11-Feb-21 3:30:00 PM CET,16.1
11-Feb-21 3:45:00 PM CET,16.4
11-Feb-21 4:00:00 PM CET,16.1
11-Feb-21 4:15:00 PM CET,16.4
11-Feb-21 4:30:00 PM CET,16.7
11-Feb-21 4:45:01 PM CET,16.7
11-Feb-21 5:00:00 PM CET,16.7
11-Feb-21 5:15:00 PM CET,16.4
11-Feb-21 5:30:00 PM CET,16.1
11-Feb-21 5:45:00 PM CET,16.1
11-Feb-21 6:00:00 PM CET,16.1
11-Feb-21 6:15:00 PM CET,16.4
11-Feb-21 6:30:00 PM CET,16.7
11-Feb-21 6:45:01 PM CET,16.4
11-Feb-21 7:00:01 PM CET,16.4
11-Feb-21 7:15:00 PM CET,16.7
11-Feb-21 7:30:00 PM CET,16.4
11-Feb-21 7:45:00 PM CET,16.4
11-Feb-21 8:00:00 PM CET,16.7
11-Feb-21 8:15:00 PM CET,17.9
11-Feb-21 8:30:00 PM CET,18.2
11-Feb-21 8:45:00 PM CET,18.8
11-Feb-21 9:00:00 PM CET,19.4
11-Feb-21 9:15:00 PM CET,19.9
11-Feb-21 9:30:00 PM CET,20.2
11-Feb-21 9:45:01 PM CET,20.5
11-Feb-21 10:00:01 PM CET,20.5
11-Feb-21 10:15:00 PM CET,20.5
11-Feb-21 10:30:00 PM CET,20.8
11-Feb-21 10:45:00 PM CET,20.8
11-Feb-21 11:00:00 PM CET,20.8
11-Feb-21 11:15:00 PM CET,20.8
11-Feb-21 11:30:00 PM CET,20.8
11-Feb-21 11:45:00 PM CET,20.8
12-Feb-21 12:00:00 AM CET,20.8
12-Feb-21 12:15:00 AM CET,20.8
12-Feb-21 12:30:00 AM CET,20.8
12-Feb-21 12:45:00 AM CET,20.8
12-Feb-21 1:00:00 AM CET,20.8
12-Feb-21 1:15:00 AM CET,20.8
12-Feb-21 1:30:00 AM CET,20.8
12-Feb-21 1:45:00 AM CET,20.8
12-Feb-21 2:00:00 AM CET,20.8
12-Feb-21 2:15:00 AM CET,20.8
12-Feb-21 2:30:00 AM CET,20.8
12-Feb-21 2:45:00 AM CET,20.8
12-Feb-21 3:00:00 AM CET,20.8
12-Feb-21 3:15:00 AM CET,20.8
12-Feb-21 3:30:00 AM CET,20.8
12-Feb-21 3:45:00 AM CET,20.8
12-Feb-21 4:00:00 AM CET,20.8
12-Feb-21 4:15:00 AM CET,20.8
12-Feb-21 4:30:00 AM CET,20.8
12-Feb-21 4:45:00 AM CET,20.8
12-Feb-21 5:00:00 AM CET,20.8
12-Feb-21 5:15:00 AM CET,20.8
12-Feb-21 5:30:00 AM CET,20.8
12-Feb-21 5:45:00 AM CET,20.8
12-Feb-21 6:00:00 AM CET,20.8
12-Feb-21 6:15:00 AM CET,20.8
12-Feb-21 6:30:00 AM CET,20.2
12-Feb-21 6:45:00 AM CET,19.9
12-Feb-21 7:00:00 AM CET,16.2
12-Feb-21 7:15:00 AM CET,16.8
12-Feb-21 7:30:00 AM CET,16.5
12-Feb-21 7:45:00 AM CET,16.5
12-Feb-21 8:00:00 AM CET,16.2
12-Feb-21 8:15:00 AM CET,16.5
12-Feb-21 8:30:00 AM CET,16.5
12-Feb-21 8:45:00 AM CET,16.5
12-Feb-21 9:00:00 AM CET,16.8
12-Feb-21 9:15:00 AM CET,16.8
12-Feb-21 9:30:00 AM CET,16.8
12-Feb-21 9:45:00 AM CET,16.8
12-Feb-21 10:00:00 AM CET,16.5
12-Feb-21 10:15:00 AM CET,16.5
12-Feb-21 10:30:00 AM CET,16.8
12-Feb-21 10:45:00 AM CET,16.5
12-Feb-21 11:00:00 AM CET,16.5
12-Feb-21 11:15:00 AM CET,16.5
12-Feb-21 11:30:00 AM CET,16.8
12-Feb-21 11:45:00 AM CET,16.8
12-Feb-21 12:00:00 PM CET,16.8
12-Feb-21 12:15:00 PM CET,16.5
12-Feb-21 12:30:00 PM CET,16.5
12-Feb-21 12:45:00 PM CET,16.8
12-Feb-21 1:00:00 PM CET,16.5
12-Feb-21 1:15:00 PM CET,16.5
12-Feb-21 1:30:00 PM CET,16.5
12-Feb-21 1:45:00 PM CET,16.5
12-Feb-21 2:00:00 PM CET,16.5
12-Feb-21 2:15:00 PM CET,16.5
12-Feb-21 2:30:00 PM CET,16.8
12-Feb-21 2:45:00 PM CET,16.5
12-Feb-21 3:00:00 PM CET,16.5
12-Feb-21 3:15:00 PM CET,16.5
12-Feb-21 3:30:00 PM CET,16.5
12-Feb-21 3:45:00 PM CET,16.5
12-Feb-21 4:00:00 PM CET,16.5
12-Feb-21 4:15:00 PM CET,16.2
12-Feb-21 4:30:00 PM CET,16.5
12-Feb-21 4:45:00 PM CET,16.8
12-Feb-21 5:00:00 PM CET,16.2
12-Feb-21 5:15:00 PM CET,16.2
12-Feb-21 5:30:01 PM CET,16.5
12-Feb-21 5:45:00 PM CET,16.8
12-Feb-21 6:00:00 PM CET,16.5
12-Feb-21 6:15:00 PM CET,16.5
12-Feb-21 6:30:00 PM CET,16.5
12-Feb-21 6:45:00 PM CET,17.1
12-Feb-21 7:00:00 PM CET,18.0
12-Feb-21 7:15:00 PM CET,18.9
12-Feb-21 7:30:00 PM CET,19.2
12-Feb-21 7:45:00 PM CET,19.7
12-Feb-21 8:00:00 PM CET,20.0
12-Feb-21 8:15:00 PM CET,20.3
12-Feb-21 8:30:00 PM CET,20.3
12-Feb-21 8:45:00 PM CET,20.6
12-Feb-21 9:00:00 PM CET,20.6
12-Feb-21 9:15:00 PM CET,20.6
12-Feb-21 9:30:00 PM CET,20.8
12-Feb-21 9:45:01 PM CET,20.8
12-Feb-21 10:00:00 PM CET,20.8
12-Feb-21 10:15:00 PM CET,20.8
12-Feb-21 10:30:00 PM CET,20.8
12-Feb-21 10:45:01 PM CET,20.8
12-Feb-21 11:00:01 PM CET,20.8
12-Feb-21 11:15:00 PM CET,20.8
12-Feb-21 11:30:00 PM CET,20.8
12-Feb-21 11:45:00 PM CET,20.8
13-Feb-21 12:00:00 AM CET,16.3
13-Feb-21 12:15:00 AM CET,16.3
13-Feb-21 12:30:01 AM CET,16.6
13-Feb-21 12:45:00 AM CET,16.3
13-Feb-21 1:00:00 AM CET,18.0
13-Feb-21 1:15:00 AM CET,18.6
13-Feb-21 1:30:00 AM CET,19.2
13-Feb-21 1:45:00 AM CET,19.7
13-Feb-21 2:00:00 AM CET,20.0
13-Feb-21 2:15:00 AM CET,20.3
13-Feb-21 2:30:01 AM CET,20.3
13-Feb-21 2:45:00 AM CET,20.6
13-Feb-21 3:00:00 AM CET,20.6
13-Feb-21 3:15:00 AM CET,20.6
13-Feb-21 3:30:00 AM CET,20.6
13-Feb-21 3:45:00 AM CET,20.8
13-Feb-21 4:00:00 AM CET,20.8
13-Feb-21 4:15:00 AM CET,20.8
13-Feb-21 4:30:00 AM CET,20.8
13-Feb-21 4:45:00 AM CET,20.8
13-Feb-21 5:00:00 AM CET,20.8
13-Feb-21 5:15:00 AM CET,20.8
13-Feb-21 5:30:00 AM CET,20.8
13-Feb-21 5:45:00 AM CET,20.8
13-Feb-21 6:00:00 AM CET,20.8
13-Feb-21 6:15:00 AM CET,20.8
13-Feb-21 6:30:00 AM CET,20.8
13-Feb-21 6:45:01 AM CET,20.8
13-Feb-21 7:00:00 AM CET,20.8
13-Feb-21 7:15:00 AM CET,20.8
13-Feb-21 7:30:00 AM CET,20.8
13-Feb-21 7:45:00 AM CET,20.8
13-Feb-21 8:00:00 AM CET,20.8
13-Feb-21 8:15:00 AM CET,20.8
13-Feb-21 8:30:00 AM CET,20.8
13-Feb-21 8:45:00 AM CET,20.8
13-Feb-21 9:00:00 AM CET,20.8
13-Feb-21 9:15:00 AM CET,20.8
13-Feb-21 9:30:00 AM CET,20.8
13-Feb-21 9:45:00 AM CET,20.8
13-Feb-21 10:00:00 AM CET,20.8
13-Feb-21 10:15:00 AM CET,20.8
13-Feb-21 10:30:00 AM CET,20.8
13-Feb-21 10:45:00 AM CET,20.8
13-Feb-21 11:00:00 AM CET,20.8
13-Feb-21 11:15:00 AM CET,20.8
13-Feb-21 11:30:00 AM CET,20.8
13-Feb-21 11:45:00 AM CET,20.8
13-Feb-21 12:00:00 PM CET,20.8
13-Feb-21 12:15:00 PM CET,20.8
13-Feb-21 12:30:00 PM CET,20.8
13-Feb-21 12:45:00 PM CET,21.1
13-Feb-21 1:00:00 PM CET,21.1
13-Feb-21 1:15:00 PM CET,21.1
13-Feb-21 1:30:00 PM CET,21.1
13-Feb-21 1:45:00 PM CET,21.1
13-Feb-21 2:00:00 PM CET,21.1
13-Feb-21 2:15:00 PM CET,21.1
13-Feb-21 2:30:00 PM CET,21.1
13-Feb-21 2:45:00 PM CET,21.1
13-Feb-21 3:00:00 PM CET,21.1
13-Feb-21 3:15:00 PM CET,21.1
13-Feb-21 3:30:00 PM CET,21.1
13-Feb-21 3:45:00 PM CET,20.8
13-Feb-21 4:00:00 PM CET,20.8
13-Feb-21 4:15:00 PM CET,20.6
13-Feb-21 4:30:00 PM CET,20.8
13-Feb-21 4:45:00 PM CET,20.8
13-Feb-21 5:00:00 PM CET,20.8
13-Feb-21 5:15:00 PM CET,20.8
13-Feb-21 5:30:00 PM CET,20.8
13-Feb-21 5:45:00 PM CET,20.8
13-Feb-21 6:00:00 PM CET,20.8
13-Feb-21 6:15:00 PM CET,20.8
13-Feb-21 6:30:00 PM CET,20.6
13-Feb-21 6:45:00 PM CET,20.6
13-Feb-21 7:00:00 PM CET,20.6
13-Feb-21 7:15:00 PM CET,20.8
13-Feb-21 7:30:00 PM CET,20.8
13-Feb-21 7:45:00 PM CET,20.8
13-Feb-21 8:00:00 PM CET,20.8
13-Feb-21 8:15:01 PM CET,20.8
13-Feb-21 8:30:00 PM CET,20.8
13-Feb-21 8:45:00 PM CET,20.8
13-Feb-21 9:00:00 PM CET,20.8
13-Feb-21 9:15:00 PM CET,20.8
13-Feb-21 9:30:00 PM CET,20.8
13-Feb-21 9:45:00 PM CET,20.8
13-Feb-21 10:00:00 PM CET,20.8
13-Feb-21 10:15:00 PM CET,20.8
13-Feb-21 10:30:00 PM CET,20.8
13-Feb-21 10:45:00 PM CET,20.8
13-Feb-21 11:00:00 PM CET,20.8
13-Feb-21 11:15:00 PM CET,20.8
13-Feb-21 11:30:00 PM CET,20.8
13-Feb-21 11:45:00 PM CET,20.8
14-Feb-21 12:00:01 AM CET,20.8
14-Feb-21 12:15:00 AM CET,20.8
14-Feb-21 12:30:00 AM CET,20.8
14-Feb-21 12:45:00 AM CET,20.8
14-Feb-21 1:00:01 AM CET,20.8
14-Feb-21 1:15:00 AM CET,20.8
14-Feb-21 1:30:00 AM CET,20.8
14-Feb-21 1:45:00 AM CET,20.8
14-Feb-21 2:00:00 AM CET,20.8
14-Feb-21 2:15:00 AM CET,21.1
14-Feb-21 2:30:00 AM CET,21.1
14-Feb-21 2:45:00 AM CET,21.1
14-Feb-21 3:00:00 AM CET,21.1
14-Feb-21 3:15:01 AM CET,21.1
14-Feb-21 3:30:00 AM CET,21.1
14-Feb-21 3:45:00 AM CET,21.1
14-Feb-21 4:00:00 AM CET,21.1
14-Feb-21 4:15:00 AM CET,21.1
14-Feb-21 4:30:00 AM CET,21.1
14-Feb-21 4:45:00 AM CET,21.1
14-Feb-21 5:00:00 AM CET,21.1
14-Feb-21 5:15:00 AM CET,21.1
14-Feb-21 5:30:01 AM CET,21.1
14-Feb-21 5:45:00 AM CET,21.1
14-Feb-21 6:00:00 AM CET,21.1
14-Feb-21 6:15:00 AM CET,21.1
14-Feb-21 6:30:00 AM CET,21.1
14-Feb-21 6:45:00 AM CET,21.1
14-Feb-21 7:00:00 AM CET,21.1
14-Feb-21 7:15:00 AM CET,21.1
14-Feb-21 7:30:00 AM CET,21.1
14-Feb-21 7:45:01 AM CET,21.1
14-Feb-21 8:00:00 AM CET,21.1
14-Feb-21 8:15:00 AM CET,21.1
14-Feb-21 8:30:00 AM CET,21.1
14-Feb-21 8:45:00 AM CET,21.1
14-Feb-21 9:00:00 AM CET,21.1
14-Feb-21 9:15:00 AM CET,21.1
14-Feb-21 9:30:00 AM CET,20.8
14-Feb-21 9:45:00 AM CET,20.3
14-Feb-21 10:00:00 AM CET,20.0
14-Feb-21 10:15:00 AM CET,20.6
14-Feb-21 10:30:00 AM CET,20.6
14-Feb-21 10:45:00 AM CET,20.8
14-Feb-21 11:00:00 AM CET,20.8
14-Feb-21 11:15:00 AM CET,20.8
14-Feb-21 11:30:00 AM CET,20.8
14-Feb-21 11:45:01 AM CET,20.8
14-Feb-21 12:00:00 PM CET,20.8
14-Feb-21 12:15:00 PM CET,21.1
14-Feb-21 12:30:00 PM CET,21.1
14-Feb-21 12:45:00 PM CET,21.1
14-Feb-21 1:00:00 PM CET,21.1
14-Feb-21 1:15:00 PM CET,21.1
14-Feb-21 1:30:00 PM CET,21.1
14-Feb-21 1:45:00 PM CET,21.1
14-Feb-21 2:00:00 PM CET,21.1
14-Feb-21 2:15:01 PM CET,21.1
14-Feb-21 2:30:00 PM CET,21.1
14-Feb-21 2:45:00 PM CET,21.1
14-Feb-21 3:00:00 PM CET,21.1
14-Feb-21 3:15:00 PM CET,21.1
14-Feb-21 3:30:00 PM CET,21.1
14-Feb-21 3:45:00 PM CET,21.1
14-Feb-21 4:00:00 PM CET,21.1
14-Feb-21 4:15:00 PM CET,21.1
14-Feb-21 4:30:00 PM CET,21.1
14-Feb-21 4:45:00 PM CET,21.1
14-Feb-21 5:00:00 PM CET,21.1
14-Feb-21 5:15:00 PM CET,21.1
14-Feb-21 5:30:00 PM CET,21.1
14-Feb-21 5:45:00 PM CET,21.1
14-Feb-21 6:00:00 PM CET,21.1
14-Feb-21 6:15:00 PM CET,21.1
14-Feb-21 6:30:00 PM CET,21.1
14-Feb-21 6:45:00 PM CET,21.1
14-Feb-21 7:00:00 PM CET,21.1
14-Feb-21 7:15:00 PM CET,21.1
14-Feb-21 7:30:00 PM CET,21.1
14-Feb-21 7:45:01 PM CET,21.1
14-Feb-21 8:00:01 PM CET,21.1
14-Feb-21 8:15:00 PM CET,21.1
14-Feb-21 8:30:00 PM CET,21.1
14-Feb-21 8:45:00 PM CET,21.1
14-Feb-21 9:00:00 PM CET,14.6
14-Feb-21 9:15:00 PM CET,16.8
14-Feb-21 9:30:00 PM CET,16.8
14-Feb-21 9:45:00 PM CET,16.6
14-Feb-21 10:00:00 PM CET,16.3
14-Feb-21 10:15:00 PM CET,18.0
14-Feb-21 10:30:00 PM CET,18.9
14-Feb-21 10:45:01 PM CET,19.4
14-Feb-21 11:00:00 PM CET,20.0
14-Feb-21 11:15:00 PM CET,20.3
14-Feb-21 11:30:00 PM CET,20.6
14-Feb-21 11:45:00 PM CET,20.9
15-Feb-21 12:00:00 AM CET,20.9
15-Feb-21 12:15:01 AM CET,20.9
15-Feb-21 12:30:00 AM CET,20.9
15-Feb-21 12:45:00 AM CET,20.9
15-Feb-21 1:00:01 AM CET,21.3
15-Feb-21 1:15:00 AM CET,21.3
15-Feb-21 1:30:00 AM CET,21.3
15-Feb-21 1:45:00 AM CET,21.3
15-Feb-21 2:00:00 AM CET,21.3
15-Feb-21 2:15:00 AM CET,21.3
15-Feb-21 2:30:00 AM CET,21.3
15-Feb-21 2:45:00 AM CET,21.3
15-Feb-21 3:00:00 AM CET,21.3
15-Feb-21 3:15:00 AM CET,21.3
15-Feb-21 3:30:00 AM CET,21.3
15-Feb-21 3:45:00 AM CET,21.3
15-Feb-21 4:00:00 AM CET,21.3
15-Feb-21 4:15:00 AM CET,21.3
15-Feb-21 4:30:00 AM CET,21.0
15-Feb-21 4:45:00 AM CET,20.7
15-Feb-21 5:00:00 AM CET,20.4
15-Feb-21 5:15:00 AM CET,20.1
15-Feb-21 5:30:00 AM CET,19.8
15-Feb-21 5:45:01 AM CET,19.8
15-Feb-21 6:00:00 AM CET,20.1
15-Feb-21 6:15:00 AM CET,20.1
15-Feb-21 6:30:00 AM CET,17.2
15-Feb-21 6:45:01 AM CET,16.4
15-Feb-21 7:00:00 AM CET,16.4
15-Feb-21 7:15:00 AM CET,16.7
15-Feb-21 7:30:00 AM CET,16.4
15-Feb-21 7:45:00 AM CET,16.4
15-Feb-21 8:00:00 AM CET,16.4
15-Feb-21 8:15:00 AM CET,16.4
15-Feb-21 8:30:00 AM CET,16.4
15-Feb-21 8:45:00 AM CET,16.4
15-Feb-21 9:00:00 AM CET,16.7
15-Feb-21 9:15:00 AM CET,16.7
15-Feb-21 9:30:00 AM CET,16.7
15-Feb-21 9:45:00 AM CET,16.4
15-Feb-21 10:00:00 AM CET,16.4
15-Feb-21 10:15:00 AM CET,16.4
15-Feb-21 10:30:00 AM CET,16.7
15-Feb-21 10:45:00 AM CET,16.4
15-Feb-21 11:00:00 AM CET,16.4
15-Feb-21 11:15:00 AM CET,16.7
15-Feb-21 11:30:00 AM CET,16.4
15-Feb-21 11:45:00 AM CET,16.4
15-Feb-21 12:00:00 PM CET,16.4
15-Feb-21 12:15:00 PM CET,16.7
15-Feb-21 12:30:01 PM CET,16.4
15-Feb-21 12:45:00 PM CET,16.7
15-Feb-21 1:00:00 PM CET,16.4
15-Feb-21 1:15:00 PM CET,16.4
15-Feb-21 1:30:01 PM CET,16.7
15-Feb-21 1:45:01 PM CET,16.4
15-Feb-21 2:00:00 PM CET,16.4
15-Feb-21 2:15:00 PM CET,16.7
15-Feb-21 2:30:00 PM CET,16.4
15-Feb-21 2:45:00 PM CET,16.4
15-Feb-21 3:00:00 PM CET,16.7
15-Feb-21 3:15:00 PM CET,16.4
15-Feb-21 3:30:00 PM CET,16.7
15-Feb-21 3:45:00 PM CET,16.4
15-Feb-21 4:00:00 PM CET,16.4
15-Feb-21 4:15:00 PM CET,16.4
15-Feb-21 4:30:00 PM CET,16.7
15-Feb-21 4:45:00 PM CET,16.4
15-Feb-21 5:00:00 PM CET,16.4
15-Feb-21 5:15:00 PM CET,16.7
15-Feb-21 5:30:00 PM CET,16.4
15-Feb-21 5:45:00 PM CET,16.4
15-Feb-21 6:00:00 PM CET,16.4
15-Feb-21 6:15:00 PM CET,16.4
15-Feb-21 6:30:00 PM CET,16.1
15-Feb-21 6:45:00 PM CET,16.1
15-Feb-21 7:00:00 PM CET,17.0
15-Feb-21 7:15:01 PM CET,16.4
15-Feb-21 7:30:00 PM CET,16.7
15-Feb-21 7:45:00 PM CET,16.7
15-Feb-21 8:00:00 PM CET,16.4
15-Feb-21 8:15:00 PM CET,16.7
15-Feb-21 8:30:00 PM CET,16.1
15-Feb-21 8:45:00 PM CET,16.7
15-Feb-21 9:00:00 PM CET,16.4
15-Feb-21 9:15:00 PM CET,16.7
15-Feb-21 9:30:00 PM CET,17.5
15-Feb-21 9:45:00 PM CET,18.1
15-Feb-21 10:00:00 PM CET,18.9
15-Feb-21 10:15:00 PM CET,19.5
15-Feb-21 10:30:00 PM CET,19.8
15-Feb-21 10:45:00 PM CET,20.1
15-Feb-21 11:00:00 PM CET,20.4
15-Feb-21 11:15:00 PM CET,20.4
15-Feb-21 11:30:00 PM CET,20.7
15-Feb-21 11:45:00 PM CET,20.7
16-Feb-21 12:00:00 AM CET,20.7
16-Feb-21 12:15:00 AM CET,20.7
16-Feb-21 12:30:00 AM CET,21.0
16-Feb-21 12:45:00 AM CET,21.0
16-Feb-21 1:00:01 AM CET,21.0
16-Feb-21 1:15:01 AM CET,21.0
16-Feb-21 1:30:01 AM CET,21.0
16-Feb-21 1:45:00 AM CET,21.0
16-Feb-21 2:00:00 AM CET,21.0
16-Feb-21 2:15:00 AM CET,21.0
16-Feb-21 2:30:00 AM CET,21.0
16-Feb-21 2:45:00 AM CET,21.0
16-Feb-21 3:00:00 AM CET,21.0
16-Feb-21 3:15:00 AM CET,21.0
16-Feb-21 3:30:01 AM CET,21.0
16-Feb-21 3:45:00 AM CET,21.0
16-Feb-21 4:00:00 AM CET,21.0
16-Feb-21 4:15:00 AM CET,21.0
16-Feb-21 4:30:00 AM CET,21.0
16-Feb-21 4:45:00 AM CET,21.0
16-Feb-21 5:00:00 AM CET,21.3
16-Feb-21 5:15:00 AM CET,21.3
16-Feb-21 5:30:00 AM CET,21.3
16-Feb-21 5:45:00 AM CET,21.3
16-Feb-21 6:00:00 AM CET,21.3
16-Feb-21 6:15:00 AM CET,21.3
16-Feb-21 6:30:00 AM CET,21.0
16-Feb-21 6:45:01 AM CET,18.1
16-Feb-21 7:00:00 AM CET,16.4
16-Feb-21 7:15:00 AM CET,16.4
16-Feb-21 7:30:00 AM CET,16.4
16-Feb-21 7:45:00 AM CET,16.4
16-Feb-21 8:00:00 AM CET,16.7
16-Feb-21 8:15:00 AM CET,16.4
16-Feb-21 8:30:00 AM CET,16.4
16-Feb-21 8:45:00 AM CET,16.7
16-Feb-21 9:00:00 AM CET,16.4
16-Feb-21 9:15:00 AM CET,16.4
16-Feb-21 9:30:01 AM CET,16.7
16-Feb-21 9:45:00 AM CET,16.4
16-Feb-21 10:00:00 AM CET,16.7
16-Feb-21 10:15:00 AM CET,16.4
16-Feb-21 10:30:00 AM CET,16.4
16-Feb-21 10:45:00 AM CET,16.7
16-Feb-21 11:00:00 AM CET,16.4
16-Feb-21 11:15:00 AM CET,16.7
16-Feb-21 11:30:00 AM CET,16.4
16-Feb-21 11:45:00 AM CET,16.4
16-Feb-21 12:00:00 PM CET,16.7
16-Feb-21 12:15:00 PM CET,16.4
16-Feb-21 12:30:00 PM CET,16.7
16-Feb-21 12:45:00 PM CET,16.4
16-Feb-21 1:00:00 PM CET,16.4
16-Feb-21 1:15:00 PM CET,16.7
16-Feb-21 1:30:00 PM CET,16.4
16-Feb-21 1:45:00 PM CET,16.4
16-Feb-21 2:00:00 PM CET,16.7
16-Feb-21 2:15:00 PM CET,16.4
16-Feb-21 2:30:00 PM CET,16.4
16-Feb-21 2:45:00 PM CET,16.4
16-Feb-21 3:00:00 PM CET,16.7
16-Feb-21 3:15:00 PM CET,16.4
16-Feb-21 3:30:00 PM CET,16.4
16-Feb-21 3:45:00 PM CET,16.7
16-Feb-21 4:00:00 PM CET,16.4
16-Feb-21 4:15:00 PM CET,16.7
16-Feb-21 4:30:00 PM CET,16.4
16-Feb-21 4:45:01 PM CET,16.4
16-Feb-21 5:00:00 PM CET,16.4
16-Feb-21 5:15:00 PM CET,16.4
16-Feb-21 5:30:00 PM CET,16.4
16-Feb-21 5:45:00 PM CET,16.7
16-Feb-21 6:00:00 PM CET,16.4
16-Feb-21 6:15:00 PM CET,16.7
16-Feb-21 6:30:01 PM CET,16.4
16-Feb-21 6:45:01 PM CET,16.4
16-Feb-21 7:00:00 PM CET,16.1
16-Feb-21 7:15:00 PM CET,16.1
16-Feb-21 7:30:00 PM CET,16.4
16-Feb-21 7:45:00 PM CET,17.0
16-Feb-21 8:00:00 PM CET,18.1
16-Feb-21 8:15:00 PM CET,18.9
16-Feb-21 8:30:00 PM CET,19.5
16-Feb-21 8:45:00 PM CET,19.8
16-Feb-21 9:00:00 PM CET,20.1
16-Feb-21 9:15:00 PM CET,20.4
16-Feb-21 9:30:00 PM CET,20.4
16-Feb-21 9:45:00 PM CET,20.7
16-Feb-21 10:00:00 PM CET,20.7
16-Feb-21 10:15:00 PM CET,20.7
16-Feb-21 10:30:00 PM CET,20.7
16-Feb-21 10:45:00 PM CET,20.7
16-Feb-21 11:00:00 PM CET,21.0
16-Feb-21 11:15:00 PM CET,21.0
16-Feb-21 11:30:00 PM CET,21.0
16-Feb-21 11:45:00 PM CET,21.0
17-Feb-21 12:00:00 AM CET,21.0
17-Feb-21 12:15:00 AM CET,21.0
17-Feb-21 12:30:00 AM CET,21.0
